foodId,foodName,calories,protein,fat,carbs
02F40237,"Rántva, kereskedelmi, zöldséges",166,2.1,14.4,6.2
13B10287,"Rántva, kereskedelmi, tészta, hozzáadott zöldség",144,3.9,6.4,16.8
13B10285,"Rántva, házi, zöldséges",87,3.3,3.7,8.2
13B10286,"Rántva, házi, zöldséges, tésztával",128,4.2,4.2,17
13B10308,"Rántva, házi, zöldséges, rizzsel",115,3.1,2.3,19.2
13B10324,"Rántva, házi, zöldséges és diós vagy hüvelyes",105,4,5.5,8
13B10325,"Rántva, házi, zöldséges és diós vagy hüvelyes, rizzsel vagy tésztával",124,3.7,3.4,17.9
07C10132,"Vegyes étel, bébiétel, hús és zöldség, püré vagy cefre",56,4.2,0.8,6.9
08F10902,"Tandoori csirke, kereskedelmi",177,28.1,7,0
08F10989,"Házi készítésű tandoori csirke, kereskedelmi tésztával és joghurttal",178,14.7,10.9,4.1
08F10900,"Tandoori bárány, kereskedelmi",266,22.8,19.2,0
05D20138,"Házi vagy kereskedelmi tandoori garnéla, kereskedelmi tésztával és joghurttal",164,14.8,9.3,4.1
13B10276,"Mártogatós, avokádó vagy guacamole, reklám",283,5.2,27.4,3.8
13B10262,"Dip, avokádó vagy guacamole, házilag",175,1.8,17.6,1
13B10310,"Dip, cékla, reklám",207,4.4,15.8,10.8
13B10326,"Mártogatós, céklás, házi",141,2.9,10.9,6.8
13B10327,"Mártogatós, sárgarépa, reklám",159,2.9,14.6,3.2
13B20287,"Mártogatós, sárgarépa, házi",107,1.8,8.7,4.2
13B10312,"Mártogatós, paprika, kommersz, rendes",284,5,26.3,7.1
13B10313,"Mártogatós, chili és diós, kereskedelmi, normál",465,9.5,37.5,21.5
13B10314,"Mártogatós, rák, kereskedelmi, rendes",264,7.2,23.2,6.8
09B30020,"Mártogatós, krémsajt alapú, ízesített, kereskedelmi",241,4.6,21.6,8.3
13B20280,"Mártogatós, krémsajt alapú, ízesített, házilag",262,8.2,21.8,8.2
08F10916,"Mártogatós, uborka és joghurt, reklám",63,4,3,4.1
08F10917,"Dip, uborka és joghurt, házilag",51,3.6,1.9,3.9
13B10274,"Dip, padlizsán, kereskedelmi",178,2.1,14,10.5
13B20245,"Dip, padlizsán, házi",79,2.4,5.7,3.1
13B20238,"Dip, hummus, reklám",268,6.5,21.6,9.4
13B20239,"Mártogatós, humuszos, házi",189,6.1,13.1,8.9
13B10277,"Mártogatós, olívabogyós, kereskedelmi",435,1.4,46.9,2.2
13B10275,"Mártogatós, sütőtök vagy édesburgonya, reklám",333,7.8,26.5,14.9
13B10315,"Mártogatós, lazacos, kommersz, rendes",277,7.5,25.4,5
09A50050,"Mártogatós, tejföl alapú, kereskedelmi",200,4.4,17.4,4.4
13B20247,"Mártogatós, tejföl alapú, házilag",291,3.3,26.3,10.7
13B20275,"Dip, spenót és fetta, reklám",332,7.3,33.1,1.3
13B10328,"Mártogatós, aszalt paradicsom, reklám",348,7.2,28.7,13.2
13B20281,"Mártogatós, paradicsomos és/vagy paprikás, házilag",163,10.3,11.6,3.2
05D10370,"Dip, taramosalata, reklám",403,6.7,35.6,14.2
05D10371,"Dip, taramosalata, házi",404,6.7,35.6,14.2
13B20299,"Dip, nincs tovább definiálva",251,5.3,21.7,7.8
02F40433,"Sushi, marhahús, hínárral",163,8.2,2.4,26.2
05D10427,"Sushi, bacon és zöldség, hínárral",147,7.3,1.9,24
02F40223,"Sushi, kaliforniai tekercs, reklám",127,5.5,1.4,22.5
05D10381,"Sushi, csirke, hínárral",154,7.9,1,27.2
05D10383,"Sushi, csirke és avokádó, hínárral",160,7.3,3.1,24.5
05D10388,"Sushi, csirke és avokádó, hínár nélkül",158,6.8,3.1,24.8
02F40434,"Sushi, rákrúd, hínárral",143,4.6,0.3,29.4
05D10426,"Sushi, tojás, hínárral",163,4.7,3.5,27.1
05D10376,"Sushi, hal, hínárral",152,7,1.3,27
05D10387,"Sushi, hal, hínár nélkül",150,8.6,1.9,23.9
05D10425,"Sushi, sült babgulyás (inari)",162,6.5,3.8,23.9
05D10378,"Sushi, garnélarák, hínárral",144,7.1,0.3,27
05D10394,"Sushi, garnélarák, hínár nélkül",138,8.8,0.4,23.9
05D10389,"Sushi, garnélarák tempura, hínárral",178,5,3.2,31.1
05D10377,"Sushi, lazac és avokádó, hínárral",171,6.8,5,23.6
05D10385,"Sushi, lazac, hínárral",162,6.9,2.4,27
05D10423,"Sushi, lazac, hínár nélkül",160,6.5,2.4,27.3
05D10379,"Sushi, tonhal, hínárral",165,7,2.7,27.1
05D10386,"Sushi, tonhal, hínár nélkül",143,9.6,0.6,23.9
05D10380,"Sushi, tonhal és avokádó, hínárral",171,7,4.9,23.7
05D10400,"Sushi, tonhal és avokádó, hínár nélkül",169,6.5,4.8,24
05D10384,"Sushi, zöldség, hínárral",150,2.6,2.8,27.5
02F40413,"Sushi, nincs tovább definiálva",157,6.6,2.3,26.3
13B10302,"Káposzta tekercs, hússal és rizzsel töltve",108,9.8,4.8,5.4
13B10303,"Káposzta tekercs, paradicsommal és rizzsel töltve",79,2,1,14.4
13B10300,"Paprika, hússal és rizzsel töltve",124,8.6,4.5,11.3
13B10301,"Paprika, paradicsommal és rizzsel töltve",97,2.3,1.5,17.2
13B10331,"Vegyes zöldség, hússal és rizzsel töltve",121,8.3,4.5,10.8
13B10305,"Gomba, sajttal és szalonnával töltve",182,10.1,9.1,13.9
13B10304,"Paprika, sajttal töltve",154,5.7,13.4,2.3
13B10299,"Szőlőlevél, rizzsel és hússal töltve, alapvető alapanyagokból házilag",145,8.1,10.1,4.6
13B10270,"Szőlőlevél, rizzsel és paradicsommal töltött, kereskedelmi",164,2.4,8.2,19
13B10271,"Rizzsel és paradicsommal töltött szőlőlevél, házi alapanyagokból",174,2.3,9.5,18.5
05A10644,"Barramundi, nyersen",92,19.4,1.5,0
05A10739,"Barramundi, sült, sült, grillezett, grillezett vagy sült, hozzáadott zsír nélkül",126,26.6,2.1,0
05A10983,"Barramundi, sült, pörkölt, grillezett, BBQ, sült vagy rántott, vaj, tejtermék keverék vagy margarin",168,25.3,7.4,0
05A10740,"Barramundi, sült, sült, grillezett, BBQ, sült vagy rántott, repceolaj",180,25.2,8.8,0
05A10804,"Barramundi, sült, pörkölt, grillezett, BBQ, sült vagy rántott, olívaolaj",180,25.2,8.8,0
05A10833,"Barramundi, sült, pörkölt, grillezett, BBQ, sült vagy rántott, egyéb olaj",180,25.2,8.8,0
05A10785,"Barramundi, sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsírral nem definiálva",179,25.3,8.7,0
05A10719,"Barramundi, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsír nélkül",110,23.1,1.8,0
05A10742,"Barramundi, bevont, sült, pörkölt, sült, rántott, grillezett vagy BBQ, zsír további meghatározása nélkül",196,20.8,9.5,6.7
05A10764,"Barramundi, bevonatos, elvihető, rántott",253,15.8,16.9,9.5
05A10715,"Bassa (basa), nyers",79,15.7,1.8,0
05A10805,"Bassa (basa), sült, pörkölt, grillezett, grillezett vagy sült, hozzáadott zsír nélkül",109,21.5,2.4,0
05A10875,"Bassa (basa), sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",163,20.4,9,0
05A10726,"Bassa (basa), főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",99,18.6,2.7,0
05A10876,"Bassa (basa), bevont, sült, pörkölt, sült, rántott, grillezett vagy BBQ, zsír további meghatározása nélkül",183,17,9.8,6.6
05A10744,"Kék gránátos (hoki), nyers",75,15.5,1.2,0.3
05A10688,"Kék gránátos (hoki), sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",102,22,1.3,0.3
05A10885,"Kék gránátos (hoki), sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",157,20.2,8.3,0.4
05A10887,"Kék gránátos (hoki), főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",94,18.4,2,0.3
05A10743,"Kék gránátos (hoki), bevonva, sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",179,16.9,9.2,6.8
05A10774,"Kék gránátos (hoki), bevonatos, elvihető, rántott",240,12.9,16.7,9.7
05A10779,"Kék gránátos (hoki), bevont, csomagolt fagyasztott, sült, sült, sült, grillezett vagy BBQ-s, hozzáadott zsírral vagy anélkül",245,15.9,11.8,18.2
05A10928,"Kékszemű trevalla, húsos, nyers",89,19,1.3,0
05A10931,"Blue-eye trevalla, sült, pörkölt, grillezett, BBQ-s, sült vagy rántott, zsírral nem definiálva",175,24.7,8.4,0
05A10932,"Kékszemű trevalla, bevonatos, elvihető, rántott",251,15.5,16.8,9.5
05A10646,"Keszeg, nyersen",125,19.6,5.1,0
05A10720,"Keszeg, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",171,26.8,7,0
05A10867,"Keszeg, sült, sült, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",222,25.5,13.4,0
05A10645,"Keszeg, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",139,22.4,5.4,0
05A10750,"Tőkehal, Atlanti-óceán, hús, nyers",78,17.8,0.7,0
05A10751,"Tőkehal, csendes-óceáni, hús, nyers",66,15.3,0.4,0
05A10752,"Tőkehal vagy szürke tőkehal, nyersen",75,17.2,0.6,0
05A10853,"Tőkehal vagy szürke tőkehal, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",103,23.5,0.8,0
05A10848,"Tőkehal vagy szürke tőkehal, sült, sült, grillezett, grillezett, sült vagy rántott, zsírral nem definiálva",157,22.4,7.5,0
05A10854,"Tőkehal vagy szürke tőkehal, főzve, mikrohullámú sütőben, gőzben vagy buggyantban, hozzáadott zsírral vagy anélkül",94,20.3,1.3,0
05A10753,"Tőkehal vagy szürke tőkehal, bevonva, sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",179,18.5,8.7,6.6
05A10846,"Tőkehal vagy szürke tőkehal, bevonva, elvihető, rántva",241,14.2,16.3,9.5
05A10844,"Tőkehal vagy szürke tőkehal, bevonva, csomagolva fagyasztva, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsírral vagy anélkül",222,17.9,10.2,14.2
15A20134,"Dugong, vadon fogott, húsos, nyers",126,24.2,3.1,0
15A20140,"Dugong, vadon fogott, hús, főtt",155,29.9,3.8,0
05A10648,"Laposfejű, nyers",94,21.1,1,0
05A10827,"Laposfejű, sült, sült, sült, grillezett vagy BBQ-s, hozzáadott zsír nélkül",129,28.9,1.4,0
05A10829,"Laposfejű, sült, sült, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",182,27.4,8,0
05A10647,"Laposfejű, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",116,26.1,1.2,0
05A10894,"Lapos fejű, bevont, sült, pörkölt, sült, rántott, grillezett vagy BBQ, zsír további meghatározása nélkül",198,22.3,9,6.6
05A10889,"Lapos fejű, bevonatos, elvihető, rántott",381,8.8,30.5,18.1
05A10949,"Lepényhal, nyersen",67,12.4,1.9,0
05A10950,"Lepényhal, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",92,17,2.6,0
05A10952,"Lepényhal, sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",147,16.2,9.2,0
05A10943,"Garfish, nyersen",111,21.4,2.7,0
05A10944,"Garfish, bevont, elvihető, rántott",267,17.3,17.8,9.5
05A10649,"Drágakő, nyersen",77,13.2,2.6,0.1
05A10682,"Gemfish, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsír nélkül",124,23.3,3.1,0.3
05A10937,"Csoportosító, nyers",88,19.4,1,0
05A10938,"Csoportosító, sült, sült, sült, grillezett vagy BBQ-s, hozzáadott zsír nélkül",120,26.5,1.4,0
05A10939,"Csoportosított, sült, pörkölt, sült, grillezett vagy grillezett, zsír további meghatározása nélkül",174,25.2,8.1,0
05A10942,"Csoportosító, bevont, sült, pörkölt, grillezett vagy BBQ-s, zsír további meghatározása nélkül",191,20.7,9.1,6.6
05A10945,"John dory, nyersen",92,20.6,0.8,0.2
05A10946,"John dory, sült, sült, sült, grillezett vagy BBQ-s, hozzáadott zsír nélkül",126,28.3,1.1,0.3
05A10947,"John dory, sült, sült, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",179,26.9,7.8,0.3
05A10948,"John dory, bevont, sült, pörkölt, sült vagy BBQ, zsír további meghatározása nélkül",196,21.9,8.8,6.8
05A10926,"Ling, nyers",83,19,0.6,0
05A10929,"Ling, sült, sült, sült, grillezett vagy BBQ-s, hozzáadott zsír nélkül",114,26,0.9,0
05A10930,"Ling, sült, sült, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",167,24.7,7.6,0
05A10984,"Ling, bevont, sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",187,20.4,8.7,6.7
05A10755,Makréla nyersen,134,19.3,6.3,0
05A10906,"Makréla, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",184,26.4,8.6,0
05A10955,"Makréla, sült, pörkölt, grillezett, grillezett, sült vagy rántott, zsírral nem definiálva",214,25.6,12.4,0
05A10806,"Makréla, bevont, elvihető, rántott",265,18.2,18.8,5.8
05A10987,"Makréla, konzerv",254,19.2,18.6,3
05A10717,"Tejhal, nyersen",190,23.4,10.7,0
05A10729,"Tejhal, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",230,27.7,13.3,0
05A10683,"Morwong, nyersen",130,19.4,5.8,0
05A10684,"Morwong, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",126,23,3.7,0
05A10651,"Márna, nyersen",131,19.2,6,0
05A10818,"Márna, sült, sült, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",230,25.1,14.5,0
05A10685,"Márna, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",134,22,5,0
05A10954,"Márna, bevonatos, elvihető, rántott",282,15.7,20.2,9.5
05A10650,"Mulloway, nyersen",104,20.6,2.3,0
05A10721,"Mulloway, sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsírral nem definiálva",163,27.6,5.7,0
05A10686,"Mulloway, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",129,23.2,3.9,0
05A10925,"Mulloway, bevont, sült vagy rántott, zsír további meghatározása nélkül",208,21.9,10.3,6.7
05A10915,"nílusi sügér, sült, sült, sült, grillezett vagy BBQ, hozzáadott zsír nélkül",126,26.6,2.1,0
05A10960,"Nílusi sügér, sült, sült, grillezett, grillezett, sült vagy rántott, zsírral nem definiálva",179,25.3,8.7,0
05A10961,"Nílusi süllő, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",114,23,2.4,0
05A10985,"Nílusi süllő, bevont, sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",196,20.8,9.5,6.7
05A10986,"Nílusi süllő, bevonatos, elvihető, rántott",253,15.8,16.9,9.5
05A10988,"Orange roughy, nyers",110,16.4,4.9,0
05A10989,"Orange roughy, főtt, mikrohullámú, párolt vagy buggyantott, hozzáadott zsír nélkül",131,19.5,5.8,0
05A10653,"Lazac, atlanti, nyers",206,21.5,13.4,0
05A10733,"Lazac, csendes-óceáni király, nyersen",275,18.1,22.8,0
05A10748,"Nyers lazac, nem definiálva tovább",210,21.3,13.9,0
05A10772,"Lazac, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",287,29.2,19.1,0
05A10825,"Lazac, sült, sült, sült, grillezett vagy grillezett, vaj, tejtermékek keveréke vagy margarin",308,28.4,21.8,0
05A10773,"Lazac, sült, sült, grillezett, BBQ, sült vagy rántott, repceolaj",315,28.3,22.6,0
05A10777,"Lazac, sült, sült, grillezett, BBQ, sült vagy rántott, olívaolaj",315,28.3,22.6,0
05A10834,"Lazac, sült, sült, grillezett, BBQ, sült vagy rántott, egyéb olaj",315,28.3,22.6,0
05A10835,"Lazac, sült, sült, grillezett, BBQ, sült vagy rántott, zsírral nem definiálva",314,28.3,22.5,0
05A10782,"Lazac, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",254,25.3,17.1,0
05A10880,"Lazac, bevont, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",265,23.7,15.3,8.1
05A10879,"Lazac, bevonva, sült, pörkölt, sült, grillezett vagy BBQ, zsír további meghatározása nélkül",311,22.6,21.7,6.6
05A10707,"Lazac, sashimi módra, nyersen",210,22.3,13.5,0
05A10927,Szardínia nyersen,106,19.7,2.9,0
05A10982,"Szardínia, főtt, tovább nem definiálva",164,25.3,6.9,0
05A10655,"Cápa (pehely), nyers",107,26.2,0.1,0
05A10808,"Cápa (pehely), sült, pörkölt, sült, grillezett vagy BBQ, hozzáadott zsír nélkül",147,35.9,0.1,0
05A10813,"Cápa (pehely), sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",199,34.1,6.9,0
05A10654,"Cápa (pehely), főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",125,30.3,0.2,0
05A10705,"Cápa (pehely), bevont, elvihető, rántott",264,20.8,15.9,9.5
05A10864,"Cápa (pehely), bevont, sült, pörkölt, grillezett vagy BBQ, zsír további meghatározása nélkül",211,27.4,8.2,6.6
05A10862,"Cápa (pehely), bevont, csomagolt fagyasztott, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsírral vagy anélkül",250,25.8,9.7,14.2
05A10718,"Ezüst sügér, nyersen",221,19.5,16,0
05A10914,"Ezüstsügér, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",303,26.7,22,0
05A10913,"Ezüstsügér, sült, sült, grillezett, grillezett, sült vagy rántott, zsírral nem definiálva",329,25.9,25.3,0
05A10730,"Ezüstsügér, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",267,23.1,19.6,0
05A10657,"Snapper, nyersen",97,20.3,1.6,0
05A10809,"Snapper, sült, sült, sült, grillezett vagy BBQ-s, hozzáadott zsír nélkül",132,27.8,2.2,0
05A10821,"Snapper, sült, sült, sült, grillezett vagy grillezett, vaj, tejtermék keverék vagy margarin",174,26.5,7.5,0
05A10817,"Snapper, sült, sült, sült, grillezett vagy BBQ-s, repceolaj",186,26.4,8.9,0
05A10722,"Snapper, sült, pörkölt, grillezett, BBQ, sült vagy rántott, olívaolaj",186,26.4,8.9,0
05A10767,"Snapper, sült, pörkölt, grillezett, BBQ, sült vagy rántott, egyéb olaj",186,26.4,8.9,0
05A10836,"Snapper, sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",185,26.4,8.8,0
05A10656,"Snapper, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",122,24.2,2.7,0
05A10911,"Snapper, bevont, sült, pörkölt, sült, rántott, grillezett vagy BBQ, zsír további meghatározása nélkül",200,21.6,9.6,6.6
05A10807,"Snapper, bevonatos, elvihető, rántott",257,16.5,17,9.5
05A10990,"rája, vadon fogott, hús, sült, sült, sült, grillezett vagy BBQ, hozzáadott zsír nélkül",147,35.9,0.1,0
05A10840,"Kardhal, nyersen",130,19.7,5.7,0
05A10841,"Kardhal, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",179,26.9,7.8,0
05A10842,"Kardhal, sült, sült, grillezett, grillezett, sült vagy rántott, zsírral nem definiálva",199,26.4,10.4,0
05A10716,"Tilapia, nyers",114,18.5,4.4,0
05A10727,"Tilápia, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsír nélkül",136,22,5.2,0
05A10856,"Trevally vagy királyhal, nyersen",110,21,2.8,0
05A10981,"Trevally vagy királyhal, főzve, hozzáadott zsír nélkül",150,28.8,3.8,0
05A10859,"Trevally vagy királyhal, sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",181,27.9,7.7,0
05A10858,"Trevally vagy királyhal, bevonva, sült, sült, sült, rántott, grillezett vagy BBQ-sült, zsír további meghatározása nélkül",213,22.3,10.8,6.6
05A10991,"Pisztráng, korall, főzve, hozzáadott zsírral vagy anélkül",123,24.6,2.6,0
05A10658,"Pisztráng, szivárvány, nyers",154,19.6,8.4,0
05A10919,"Pisztráng, szivárvány, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",211,26.8,11.6,0
05A10921,"Pisztráng, szivárvány, sült, sült, grillezett, grillezett, sült vagy rántott, zsír további meghatározása nélkül",240,26,15.2,0
05A10922,"Pisztráng, szivárványos, bevont, sült, sült, sült, rántott, grillezett vagy BBQ, zsír további meghatározása nélkül",258,20.9,16.5,6.7
05A10723,"Pisztráng, szivárvány, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",188,23.2,10.6,0
05A10708,"Tonhal, nyersen",104,23.4,1,0
05A10802,"Tonhal, sült, pörkölt, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",142,32.1,1.4,0
05A10830,"Tonhal, sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsírral nem definiálva",195,30.5,8,0
05A10801,"Tonhal, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",128,27.7,1.8,0
05A10706,"Tonhal, sashimi módra, nyersen",123,26.3,1.8,0
05A10803,"Tonhal, tatár (tatár)",202,20,13.3,0.5
15A20132,"Vadon fogott teknős, hús, nyers",121,24.6,1.8,1.2
15A20138,"Teknős, vadon fogott, hús, főtt",166,33.9,2.5,1.7
05A10967,"Whitebait, lisztezett, sült, nem definiálva",435,21,38,3.2
05A10660,"Vékonybajszú tőkehal, nyersen",87,19.8,0.7,0
05A10769,"Vékonybajszú, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",124,28.2,1,0
05A10787,"Vékonybajszú, sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",179,26.8,8,0
05A10659,"Vékony tőkehal, főtt, mikrohullámú sütőben, gőzben vagy buggyantban, hozzáadott zsírral vagy anélkül",104,23.3,1.1,0
05A10901,"Vékonybajszú, bevonatos, elvihető, rántott",249,16,16.3,9.5
05A10838,"Vékonybajszú, bevont, sült, pörkölt, sült, rántott, grillezett vagy BBQ, zsír további meghatározása nélkül",190,21,8.8,6.6
05A10745,"Vékonybajszú, bevont, csomagolt fagyasztott, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsírral vagy anélkül",176,22.4,6.1,7.4
05A10757,"Hal, angolna, nyersen",216,17.1,16.6,0
05A10758,"Hal, angolna, sült, sült, sült, rántott, grillezett vagy grillezett, hozzáadott zsír nélkül",296,23.4,22.7,0
05A10759,"Hal, angolna, sült, sült, sült, rántott, rántott, grillezett vagy BBQ, zsír további meghatározása nélkül",322,22.7,26,0
05A10760,"Hal, sashimi, nyersen, további meghatározása nélkül",146,23,5.9,0
05A10738,"Hal, fehér húsú, nyersen, tovább nem definiálva",96,20,1.6,0
05A10923,"Hal, fehér hús, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",126,26.3,2.2,0
05A10831,"Hal, fehér hús, sült, pörkölt, grillezett, BBQ, sült vagy rántott, zsír további meghatározása nélkül",184,26,8.9,0
05A10832,"Hal, fehér hús, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsírral vagy anélkül",119,23.7,2.5,0
05D10355,"Hal, fehér hús, tészta, csomagolt fagyasztva, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsírral vagy anélkül",263,12.2,19.3,10.2
05A10735,"Hal, fehér húsú, ütve, elvihető, rántva",226,14.1,13.6,11.7
05A10776,"Hal, fehér húsú, bevont, sült, sült, sült, rántott, grillezett vagy BBQ-sült, zsír további meghatározása nélkül",199,21.3,9.7,6.6
05D10356,"Hal, fehér hús, morzsolt, csomagolt fagyasztva, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsírral vagy anélkül",229,11.8,14.5,12.8
05A10737,"Hal, fehér húsú, morzsolt, elvihető, rántva",286,16.2,16.4,17.8
05C10143,"Rák, hús, vásárolt párolt, buggyantott vagy főtt",65,14.9,0.6,0
05C10192,"Rák, hús, főtt, zsír, további meghatározása nélkül",73,14.7,1.5,0
05C10194,"Rák, hús, bevont, sült vagy rántott, zsír további meghatározása nélkül",163,15.7,8.3,6.4
05C10224,"Medúza, bevonva, sült, sült, sült, grillezett vagy BBQ, zsír további meghatározása nélkül",175,17.4,8.9,6.3
05C10144,"Homár vagy rák, hús, párolva, buggyantott vagy főzve vásárolt, hozzáadott zsír nélkül",97,22,0.9,0
05C10225,"Homár vagy rák, hús, bevont, sült vagy rántott, zsír további meghatározása nélkül",227,15.3,13.1,11.7
05C10166,"Moreton babér vagy balmain poloska, hús, nyersen",97,22,0.9,0
05C10222,"Moreton babér, főzve, zsírral vagy anélkül",122,27.5,1.1,0
05C10161,"Kagyló, kék, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsír nélkül",105,16,2.3,4.7
05C10149,"Kagyló, zöld, főtt, mikrohullámú, párolt vagy buggyantott, hozzáadott zsír nélkül",106,15.3,2.6,5.3
05C10165,"Kagyló, főtt, hozzáadott zsírral vagy anélkül",105,15.6,2.5,5
05C10197,Nyers polip,70,14.9,1,0
05C10218,"Polip, főtt, hozzáadott zsírral vagy anélkül",77,16.6,1.2,0
05C10198,"Polip, pácolt, sült, grillezett, sült vagy BBQ, zsír további meghatározása nélkül",89,14.1,3,0.9
05C10200,"Polip, bevonattal, elvihető, sült, zsírral nem definiálva",213,11.2,14.9,8.5
05C10150,"Osztriga, nyersen",73,12.2,2.4,0.6
05C10220,"Osztriga, főzve, hozzáadott zsírral vagy anélkül",73,12.2,2.4,0.6
05C10226,"Pipi, vadon szüretelve, főzve",73,12.2,2.4,0.6
05C10145,"Garnélarák, király vagy közepes, nyers (zöld)",89,20.5,0.6,0
05C10181,"Garnélarák, király vagy közepes, hús, sült, sült, sült, grillezett vagy grillezett, hozzáadott zsír nélkül",111,25.6,0.8,0
05C10184,"Garnélarák, király vagy közepes, hús, sült, sült, sült, grillezett vagy BBQ-sült, zsír további meghatározása nélkül",120,25.4,2,0
05C10147,"Garnélarák, király vagy közepes, hús, főtt, mikrohullámú sütőben, párolva vagy buggyantott, hozzáadott zsír nélkül",104,23.7,0.9,0
05C10183,"Garnélarák, király vagy közepes, hús, főtt, mikrohullámú sütőben, párolva vagy buggyantott, zsír további meghatározása nélkül",112,23.5,1.9,0
05C10146,"Garnélarák, iskolai, hús, főtt, mikrohullámú, párolt vagy buggyantott, hozzáadott zsír nélkül",76,17.1,0.8,0
05C10221,"Garnélarák, bevont, csomagolt, fagyasztott, sült, sült, sült, grillezett vagy BBQ, zsír további meghatározása nélkül",235,18.8,8.4,20.4
05C10178,"Garnélarák, bevonva, sült vagy rántott, zsír további meghatározása nélkül",186,21.1,8.3,6.4
05D20118,"Garnélarák, bevont, elvihető, rántott",272,13,15,20.4
05C10152,"Fésűkagyló, őzzel, nyersen",69,13.6,0.8,1.7
05C10168,"Fésűkagyló ikrával vagy anélkül, sült, sült, grillezett, sült vagy grillezett, hozzáadott zsír nélkül",86,17,0.9,2.1
05C10187,"Fésűkagyló ikrával vagy anélkül, sült, pörkölt, grillezett, sült, rántott vagy grillezett, zsír további meghatározása nélkül",136,16.2,7,2
